id,title,lat,lon,city,state,postcode,operator,num_connections,num_points,max_power_kw,speed_category,is_operational,year_created,cluster,is_free,is_desert
183753,Schulten-Allee 1,52.01579,8.10001,Versmold,,33775,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183752,Große Straße 1,53.1094213,9.40045350000002,Rotenburg a.d. Wümme,,27356,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183751,Reifergang 7,54.365152,12.727778,Barth,,18356,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183750,Pestalozzistr. 901,52.006831,8.419178,Steinhagen,,33803,,3,3,22.0,Medium (22-49 kW),,2021,4,False,False
183749,Ahornweg 2,48.337322905389,7.866190045482,Lahr,,77933,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183748,Hermann-Ehlers-Straße 11,51.28232,7.151821,Wuppertal,,42109,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183747,Reichenstraße 4,53.748993,9.656044,Elmshorn,,25336,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183746,Detmolder Str. 246,52.002238,8.560459,Bielefeld,,33605,,4,4,50.0,Fast (50-99 kW),,2021,4,False,False
183745,Schneidemühler Straße 3,52.002052,8.58947,Bielefeld,,33605,,4,4,22.0,Medium (22-49 kW),,2021,4,False,False
183744,Hamsterweg 3,50.191861,6.805265,Daun,,54550,,2,2,11.0,Slow (<22 kW),,2021,2,False,False
183743,Zur Weißen Mark 1,51.251353,12.314708,Leipzig,,04249,,4,4,22.0,Medium (22-49 kW),,2021,3,False,False
183742,Hoffnungthaler Str. 23,50.92491,7.18036,Rösrath,,51503,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183741,Hauptstraße 7,53.375357287265,9.216054081917,Selsingen,,27466,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183740,Egerländer Straße,49.2802,11.4681,Neumarkt i.d.Opf.,,92318,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183739,Detmolder Str. 550,51.993377,8.605175,Bielefeld,,33699,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183738,Poststraße 11,52.036111,9.006223,Dörentrup,,32694,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183737,Im Gewerbegebiet 6a,50.208889,9.489444,Jossgrund - Burgjoss,,63637,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183736,Forstweg 17,51.99103424,9.25788787,Bad Pyrmont,,31812,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183735,Normannenstraße 10,51.989961,8.50958,Bielefeld,,33647,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183734,Merzdorfer Straße 36,51.989321,13.358631,Petkus,,14913,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183733,Bad Camberg West BAB3 ,50.300794,8.234861,Bad Camberg,,65520,,3,3,50.0,Fast (50-99 kW),,2021,5,False,False
183732,Alte Chaussee 11-13,51.987475,8.997624,Blomberg,,32825,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183731,Ohrdrufer Straße 1,50.901338,10.563304,Waltershausen,,99880,,4,4,22.0,Medium (22-49 kW),,2021,1,False,False
183730,Kalte Gasse 2,49.143898,9.120727,Leingarten,,74211,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183729,Heideweg 2,53.16636627,8.156388402,Bad Zwischenahn,,26160,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183728,Marktplatz,51.9836555400107,9.26128845576045,Bad Pyrmont,,31812,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183727,Rathausstraße 7,48.835808,8.834639,Friolzheim,,71292,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183726,Raststätte Hasselberg Ost,51.035729,9.48934,Knüllwald,,34598,,3,3,50.0,Fast (50-99 kW),,2021,4,False,False
183725,Schürenstr. 51,51.98179,8.03651,Sassenberg,,48336,,3,3,50.0,Fast (50-99 kW),,2021,4,False,False
183724,Am Bahnhof 1,51.981119,7.29733,Billerbeck,,48727,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183723,Hohenstraße 18,47.923656,8.496327,Hüfingen,,78183,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183722,Tillyplatz 5,49.5819838,12.523211,Eslarn,,92693,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183721,Bahnhofstraße 79-81,49.392395,8.78007,Neckargemünd,,69151,,3,3,50.0,Fast (50-99 kW),,2021,5,False,False
183720,Waterboerstraße 2,51.979236,8.534109,Bielefeld,,33659,,4,4,22.0,Medium (22-49 kW),,2021,4,False,False
183719,Nordstraße 21,52.054979,8.721579,Bad Salzuflen,,32107,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183718,An der Germania Brauerei 5,51.977102,7.611447,Münster,,48159,,4,4,11.0,Slow (<22 kW),,2021,2,False,False
183717,Drillmakersweg 22,51.977,8.15,Harsewinkel,,33428,,2,2,11.0,Slow (<22 kW),,2021,4,False,False
183716,Im Hagen 10,51.976589,9.512661,Bodenwerder,,37619,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183715,Klosterplatz 4,49.502855,10.418127,Bad Windsheim,,91438,,2,2,11.0,Slow (<22 kW),,2021,1,False,False
183714,Parkplatz Bellegarde-Platz,51.975589,7.41902,Havixbeck,,48329,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183713,Murnauer Straße 1,47.5994,11.18603,Eschenlohe,,82438,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183712,Adlerbräustrasse 11,47.968663,9.507902,Boms,,88362,,2,2,11.0,Slow (<22 kW),,2021,5,False,False
183711,Grachtstraße 4,51.13917,6.27694,Wegberg,,41844,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183710,Karl-Oldewurtel-Straße 11,51.958483,8.521749,Bielefeld,,33659,,4,4,22.0,Medium (22-49 kW),,2021,4,False,False
183709,Sassenberger Strasse 77,51.958028,8.010142,Warendorf,,48231,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183708,Mühlweg 3,49.476643,8.560239,Ilvesheim,,68549,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183707,Leo-Koppel-Str. 5,50.7649757,6.9850117,Bornheim,,53332,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183706,Hellegraben 25,51.955629,7.970929,Warendorf,,48231,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183705,Beuditzstraße 54,51.199931,11.956838,Weißenfels,,06667,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183704,Gelchsheimer Straße 5,49.591575,10.003434,Sonderhofen,,97255,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183703,Bahnhofstraße 1,53.7884222484926,9.43001617129891,Glückstadt,,25348,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183702,Im Derdel 4,51.951907,7.553414,Münster,,48161,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183701,Hagenauer Straße 40,50.048154,8.217435,Wiesbaden-Biebrich,,65203,,3,3,50.0,Fast (50-99 kW),,2021,5,False,False
183700,Kiesekamps Mühle 1,51.949327,7.641078,Münster,,48155,,11,11,150.0,Ultra-Fast (>=100 kW),,2021,2,False,False
183698,Tegelbergstr. 6,48.092707,11.570659,München,,81545,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183697,Oberstrasse 60,51.759053,11.472237,Aschersleben,,06449,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183696,Gottlieb-Daimler-Straße 10,49.980528,6.903278,Wittlich,,54516,,3,3,63.0,Fast (50-99 kW),,2021,2,False,False
183695,Münsterstraße 10,51.945833,7.169017,Coesfeld,,48653,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183694,Messeplatz 1,51.428857,6.993228,Essen,,45131,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183693,Marktplatz 5,51.945219,9.410553,Ottenstein,,31868,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183692,Traunsteiner Str. 7,47.821852,12.641684,Siegsdorf,,83313,,3,3,44.0,Medium (22-49 kW),,2021,1,False,False
183691,Pfennigäcker 94,48.7387009,9.2332401,Stuttgart,,70174,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183690,Friedrich-Ebert-Straße 143,51.944284,7.630839,Münster,,48153,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183689,Parkplatz Pfauengasse,51.943242,7.165906,Coesfeld,,48653,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183688,Gildestr. 10,50.79823,6.78241,Erfstadt,,50374,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183687,Am Freibad 7A,50.91343,8.52135,Biedenkopf,,35216,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183686,Waldenburger Str. 2,51.942183,7.985536,Warendorf,,48231,,1,1,22.0,Medium (22-49 kW),,2021,4,False,False
183685,Rekener Straße,51.942151,7.161943,Coesfeld,,48653,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183684,Splieterstraße 69,51.942125,8.011986,Warendorf,,48231,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183682,Sredzkistr. 35,52.538372,13.417905,Berlin,,10435,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183681,Krackser Straße 202,51.940133,8.568123,Bielefeld,,33689,,4,4,22.0,Medium (22-49 kW),,2021,4,False,False
183680,Schönhauser Allee 79-80,52.5494582,13.4157814999999,Berlin,,10439,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183679,Sprungbachstr. 15-19,51.939378,8.58827,Bielefeld,,33689,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183678,Lindenstraße Parkplatz,51.939187,13.893821,Lübben,,15907,,3,3,50.0,Fast (50-99 kW),,2021,3,False,False
183677,Zweibrücker Straße 1-4,49.236385,7.260209,Blieskastel,,66440,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183676,Loddenheide 5,51.938871,7.646728,Münster,,48155,,6,6,22.0,Medium (22-49 kW),,2021,2,False,False
183675,Borner Str. 35,51.177924,7.254351,Remscheid,,42897,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183674,Poststraße 2,50.8953493,8.0270995,Siegen,,57076,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183673,Hinter dem Südbahnhof 11,50.866062,12.081144,Gera,,07548,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183672,Bahnhofstr. bei 15,54.637207,9.771172,Süderbrarup,,24392,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183671,Hebelstraße,48.916772,8.78486,Niefern-Öschelbronn,,75223,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183670,Herrensteg 9,49.6761228,6.8767256,Reinsfeld,,54421,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183669,Buddikate Ost BAB1 ,53.692409,10.322275,Todendorf,,22965,,3,3,50.0,Fast (50-99 kW),,2021,0,False,False
183668,Weseler Str. 480,51.930728,7.591035,Münster,,48163,,8,8,22.0,Medium (22-49 kW),,2021,2,False,False
183667,Bundesstraße 47,51.157025,8.462136,Winterberg,,59955,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183666,Stiftstr. 4a,51.929336,7.354783,Nottuln,,48301,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183665,Dülmener Straße 100,51.92891,7.171214,Coesfeld,,48653,,2,2,50.0,Fast (50-99 kW),,2021,2,False,False
183664,Aldekerker Straße ,51.46735,6.468367,Rheurdt,,47509,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183663,Franz- Josef- Fallerstraße 2,47.828965,7.944554,Todtnau,,79674,,3,3,22.0,Medium (22-49 kW),,2021,5,False,False
183662,Osnabrückerstrasse 34,52.708324,8.497349,Barnstorf,,49406,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183661,Oststr. 1,51.927221,7.363626,Nottuln,,48301,,4,4,50.0,Fast (50-99 kW),,2021,2,False,False
183660,Gildemeisterstraße 135,51.92673,8.589085,Bielefeld,,33689,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183659,Dreischkamp 46,51.9247214,7.1607536,Coesfeld,,48653,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183658,Warthäuser Str. 5,48.7713013,9.2453003,Stuttgart,,70327,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183657,Hülsbrockstr. 83-87,51.91918,8.4082,Gütersloh,,33334,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183656,Kahlertstraße,51.916537,8.384043,Gütersloh,,33330,,1,1,22.0,Medium (22-49 kW),,2021,4,False,False
183655,Schlüterstraße,51.9161,8.37132,Gütersloh,,33330,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183654,Im Tölletal 21,51.9124,10.32261,Langelsheim,,38685,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183653,Gartenstraße 6 Ladeeinrichtung 2,50.382979,8.065272,Limburg,,65549,,2,2,11.0,Slow (<22 kW),,2021,5,False,False
183652,Am Wochenmarkt,51.91194,8.37805,Gütersloh,,33330,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183651,Hauptstr. 21,51.9113,8.65948,Schloß Holte-Stukenbrock,,33758,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183650,Bürgerreuther Straße 1,49.951132,11.578785,Bayreuth,,95444,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183649,Stukenbrocker Straße 7,51.9078861,8.728111,Augustdorf ,,32832,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183647,Wassertorstr. 53,52.500008,13.407592,Berlin,,10969,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183646,Im Thomas,51.904276,6.854672,Borken,,46325,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183645,Parkplatz Burghof,48.5000571,10.123939,Langenau ,,89129,,4,4,22.0,Medium (22-49 kW),,2021,1,False,False
183644,Untere Straße 1,50.03905,10.32991,Schonungen,,97453,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183643,Schulstraße 12,48.277739,9.479697,Hayingen,,72534,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
183642,Rathausstraße 2,51.901506,8.636864,Schloss Holte-Stukenbrock,,33758,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183641,Bahnhofstr.,51.899237,11.071975,Halberstadt,,38820,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
183640,Voigtei 37,51.898919,11.045502,Halberstadt,,38820,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
183639,Teichkoppel 12,54.197534,9.122208,Heide,,25746,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183638,Bahnhofstraße 75,53.35615,10.20517,Winsen ,,21423,,2,2,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
183637,Kühlinger Str. 27,51.894043,11.051669,Halberstadt,,38820,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
183636,Schlossallee 1,50.668921,6.915035,Swisttal,,53913,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183635,Putlitzer Str. 25,53.41885,11.84196,Parchim,,19370,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183634,Leichlingerstr. 2,51.183775,6.9829521,Haan,,42781,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183633,Oderstr. 42 A,52.401799,13.24849,Teltow,,14513,,4,4,22.0,Medium (22-49 kW),,2021,3,False,False
183632,Ottmarsbocholer Straße 3,51.88237,7.605865,Münster,,48163,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183631,Am Sülzegraben 1,51.8822851129,11.0738865865775,Halberstadt,,38820,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183630,Burgbernheimer Str. 2,49.497223,10.408304,Bad Windsheim,,91438,,2,2,11.0,Slow (<22 kW),,2021,1,False,False
183629,Wiesenstraße 3,49.23672,6.968156,Saarbrücken,,66115,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183628,Delpstr. 17 (Seite Donaustr.),48.146174,11.611882,München,,81679,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183627,Parkplatz Brunnenstraße,49.66472,10.06083,Ochsenfurt,,97199,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183625,Am Freibad 1,49.143886,9.112623,Leingarten,,74211,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183624,Schiederstraße 35,51.86897,9.09964,Steinheim,,32839,,1,1,22.0,Medium (22-49 kW),,2021,4,False,False
183623,Habitzheimer Straße 5,49.865914,8.922853,Groß-Umstadt,,64823,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183622,Willy-Brandt Platz 7,51.344946,12.379212,Leipzig,,04109,,3,3,22.0,Medium (22-49 kW),,2021,3,False,False
183621,Pacellistr. 1a,48.140139,11.571591,München,,80333,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183620,Dessauer Worth ,52.880437,11.485496,Arendsee,,39619,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183619,Hirschhorner Str. 33 bei,49.56579,8.9713,Oberzent,,64743,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183618,Goethestr. 37,52.347973,13.629485,Zeuthen,,15738,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183617,Wallstraße / Schloßplatz 1d,51.8655,12.6395,Lutherstadt Wittenberg,,06886,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183616,Gusso-Reuss-Straße 12,48.14636,11.204188,Schöngeising,,82296,,4,4,22.0,Medium (22-49 kW),,2021,1,False,False
183615,Marktplatz 6,50.3585341,12.4684525,Klingenthal,,08248,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183614,Gert-Marcus-Straße 10,53.60317,9.97761,Hamburg,,22529,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
183613,Förderstedterstr. 7,51.86377,11.59708,Staßfurt,,39418,,2,2,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
183612,Hemdener Weg 169,51.862738,6.610329,Bocholt,,46399,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183611,Neue Jüdenstraße 1,52.51579,13.41046,Berlin,,10117,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183609,Freudenbergstraße 1,51.286448,6.378038,Viersen,,41749,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183608,Am Tiergarten 30,49.450303,11.139344,Nürnberg,,90480,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183607,Neumarkt,51.854115,11.582408,Staßfurt,,39418,,6,6,50.0,Fast (50-99 kW),,2021,3,False,False
183606,Ekkehardstrasse 37,47.747371,8.96488,Radolfzell,,78315,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183605,An der B 112 Nr.7,52.162235,14.604626,Eisenhüttenstadt,,15890,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183604,Alfred Ritter Straße 27,48.638619,9.1234,Waldenbuch,,71111,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183603,Am Trieb 15,49.84345,10.0487,Kürnach,,97273,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183602,Wilhelm-Leuschner-Str. 75,49.860753,8.564978,Griesheim,,64347,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183601,Adenauerallee 59,51.8480125937607,6.61605981390266,Bocholt,,46399,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183600,Rosentalstraße 2-8/1,48.523738,9.030534,Tübingen,,72070,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183599,Kleine Freiheit 42,53.55182,9.95625,Hamburg,,22767,,3,3,50.0,Fast (50-99 kW),,2021,0,False,False
183598,Kapellener Markt 3,51.571249,6.363869,Geldern,,47608,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183597,Bahrenfelder Chausee 41,53.564737,9.914826,Hamburg,,22761,,6,6,50.0,Fast (50-99 kW),,2021,0,False,False
183596,Sandufer 2,52.17384,7.52717,Emsdetten,,48282,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183595,Nordring 35-39,51.8450988,6.8446435,Borken,,46325,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183594,Saulgauer Str. 4,47.971916,9.507128,Boms,,88361,,3,3,50.0,Fast (50-99 kW),,2021,5,False,False
183593,Habermehlstraße,48.890976,8.686452,Pforzheim,,75172,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183592,Am Stadion 1,51.419902,10.368125,Leinefelde-Worbis,,37339,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183590,Neuer Weg 21,53.485806,10.213129,Hamburg,,21029,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
183589,Kohlenstraße 70,49.279568,7.109723,St. Ingbert,,66386,,3,3,50.0,Fast (50-99 kW),,2021,5,False,False
183588,Kienberger Str.,48.43096,11.59848,Allershausen,,85391,,4,4,22.0,Medium (22-49 kW),,2021,1,False,False
183587,Reeperbahn,52.921321,9.227111,Verden,,27283,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183585,Schloßstraße 6,51.841566,6.70217,Rhede,,46414,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
183584,Burloer Straße 3,51.841021,6.697803092,Rhede,,46414,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183583,Hauptstraße 6,51.787912,10.063094,Kalefeld-Echte,,37589,,3,3,50.0,Fast (50-99 kW),,2021,4,False,False
183582,Leopardstraße 10,53.934511,10.274708,Bad Segeberg,,23795,,3,3,50.0,Fast (50-99 kW),,2021,0,False,False
183581,Industrieweg 5,51.84015,7.845129,Sendenhorst,,48324,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183580,Hindenburgdamm 29,52.440122,13.316541,Berlin,,12203,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183579,Industriestr. 7,51.8395311,6.45731781,Isselburg,,46419,,1,1,22.0,Medium (22-49 kW),,2021,2,False,False
183578,Weidenweg 7,53.5227385999999,8.03893990000006,Schortens,,26419,,2,2,11.0,Slow (<22 kW),,2021,4,False,False
183577,Landsbergstr. 23,51.83944,7.096781,Reken,,48734,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183576,Knorrstraße 3,49.731536,12.173085,Neustadt a. d. Waldnaab,,92660,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183575,Tile-Brügge-Weg 33-37,52.591615,13.292612,Berlin,,13509,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
183574,Jahnstraße,53.231731836622,7.45949819684,Leer,,26789,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183573,Werther Str. 50,51.83766,6.595099,Bocholt,,46395,,2,2,50.0,Fast (50-99 kW),,2021,2,False,False
183572,Rondorfer Straße 72-74,50.890186,6.909906,Hürth,,50354,,2,2,11.0,Slow (<22 kW),,2021,2,False,False
183570,Am Sportzentrum 3,51.836782,6.679240644,Rhede,,46414,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183569,Nossener Straße 20,51.051313,13.532423,Wilsdruff,,01723,,4,4,22.0,Medium (22-49 kW),,2021,3,False,False
183568,Molkereihof 12,51.836485,6.697368222,Rhede,,46414,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183567,Johannistr.,51.8363231,11.7661273,Nienburg (Saale),,06429,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
183566,Heinkelstr.,50.817,7.1084,Troisdorf,,53840,,4,4,50.0,Fast (50-99 kW),,2021,2,False,False
183565,A8 Autobahnraststätte Burgauer See Nord,48.413146,10.427337,Burgau,,89311,,4,4,50.0,Fast (50-99 kW),,2021,1,False,False
183564,Reichenecker Straße 5,48.5198,9.22789,Reutlingen,,72766,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183563,Schulstr. 1,47.775,8.25997,Grafenhausen,,79865,,3,3,22.0,Medium (22-49 kW),,2021,5,False,False
183562,Carl-Bobach-Str. 2-8,50.805173,12.890133,Chemnitz,,09120,,4,4,22.0,Medium (22-49 kW),,2021,3,False,False
183561,Allersheimer Str. 38,51.8342798,9.4597683,Holzminden,,37603,,4,4,22.0,Medium (22-49 kW),,2021,4,False,False
183560,Neuburger Straße 141-143,48.559,13.421,Passau,,94036,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183559,Klüünkamp 2,51.83321,6.719972007,Rhede,,46414,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183558,Hauptstr.29,49.61816,9.59558,Königheim,,97953,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183557,Schloßstraße 38,53.324698,11.494245,Ludwigslust,,19288,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183556,Kaiser-Wilhelm-Straße 32,51.832011,6.61533,Bocholt,,46395,,6,6,22.0,Medium (22-49 kW),,2021,2,False,False
183555,Jaspersstraße 2,49.363414,8.7024,Heidelberg,,69126,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183553,Heideweg 59,51.831342,6.687279028,Rhede,,46414,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183552,Max-Planck-Straße 4,51.830485,6.718652561,Rhede,,46414,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183551,Götzstraße 47,49.382528,9.632175,Krautheim,,74238,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183550,Am Anger 26,50.931378,11.59217,Jena,,07743,,4,4,22.0,Medium (22-49 kW),,2021,3,False,False
183549,Winkelgasse (Parkplatz),52.86357915854,9.588359517274,Walsrode,,29664,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
183548,Berliner Str. 21,50.451256,9.911904,Gersfeld (Rhön),,36129,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183547,Butenpaß 28,51.827258,6.707142716,Rhede,,46414,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183546,Sonnenallee 192,52.475116,13.451435,Berlin,,12059,,6,6,43.0,Medium (22-49 kW),,2021,3,False,False
183545,Dorstener Str. 37 Z,51.82484,7.04795,Reken,,48734,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183544,BAB81; Autobahnraststätte Ob der Tauber West,49.626722,9.728162,Grünsfeld,,97947,,2,2,50.0,Fast (50-99 kW),,2021,5,False,False
183543,Sendelbachstraße 2,49.8376,9.87506,Veitshöchheim,,97209,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183542,Burgstallstraße 1,49.21069,10.79685,Mitteleschenbach,,91734,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
183540,Beckmannstraße 9 ,51.820925,6.703869999,Rhede,,46414,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
183539,Weißkirchenweg,50.1886,9.1812,Gelnhausen,,63571,,2,2,50.0,Fast (50-99 kW),,2021,5,False,False
183538,Angerberg 24,51.82017,9.229,Mareinmünster,,37696,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183537,Keeneplatz,51.8197361,9.8730056,Einbeck,,37574,,4,4,22.0,Medium (22-49 kW),,2021,4,False,False
183535,Frankfurter Straße 95,50.372455,8.743434,Bad Nauheim,,61231,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
183534,Konrad-Adenauer-Allee 20b,51.818447,8.142111,Oelde,,59302,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183533,Am Bahnhof 4,51.817588,8.430122,Rietberg,,33397,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
183532,Hannöversche Straße 22,51.519433,7.49855,Dortmund,,44143,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
